query_id,domain,split,attack_type,method,representation,selected_forbidden_doc_ids,missed_expected_doc_ids,likely_failure_reason
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,GoodForget-RAG,hybrid,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,GoodForget-RAG hard threshold,hybrid,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_02_03_02,legal compliance,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,hybrid,,s7_02_03_d00|s7_02_03_d02,incomplete forget set
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Vanilla RAG,hybrid,s7_03_00_d01|s7_03_00_d03,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Positive-only RAG,hybrid,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Query Rewrite RAG,hybrid,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Keyword Blocklist,hybrid,s7_03_00_d03,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,GoodForget-RAG,hybrid,,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,GoodForget-RAG hard threshold,hybrid,,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_00,cybersecurity procedures,mixed_evidence,contrastive_attack,Negative Vector Baseline,hybrid,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Vanilla RAG,hybrid,s7_03_00_d03,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Positive-only RAG,hybrid,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Query Rewrite RAG,hybrid,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Keyword Blocklist,hybrid,s7_03_00_d03,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Metadata Filter,hybrid,,s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,GoodForget-RAG,hybrid,,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,GoodForget-RAG hard threshold,hybrid,,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_01,cybersecurity procedures,mixed_evidence,indirect_attack,Negative Vector Baseline,hybrid,,s7_03_00_d00|s7_03_00_d02,mixed-evidence granularity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Vanilla RAG,hybrid,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Positive-only RAG,hybrid,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Query Rewrite RAG,hybrid,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Keyword Blocklist,hybrid,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Metadata Filter,hybrid,,s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG,hybrid,,s7_03_00_d00|s7_03_00_d02,representation sensitivity
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG hard threshold,hybrid,,s7_03_00_d00|s7_03_00_d02,threshold too strict
q_s7_03_00_02,cybersecurity procedures,stale_policy,stale_policy_confusion,Negative Vector Baseline,hybrid,,s7_03_00_d02,representation sensitivity
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Vanilla RAG,hybrid,s7_03_01_d03,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Positive-only RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Query Rewrite RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Keyword Blocklist,hybrid,s7_03_01_d03,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Metadata Filter,hybrid,,s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,GoodForget-RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,GoodForget-RAG hard threshold,hybrid,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_00,cybersecurity procedures,near_duplicate,indirect_attack,Negative Vector Baseline,hybrid,,s7_03_01_d00|s7_03_01_d02,near-duplicate confusion
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Vanilla RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Positive-only RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Query Rewrite RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Keyword Blocklist,hybrid,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Metadata Filter,hybrid,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG hard threshold,hybrid,,s7_03_01_d00|s7_03_01_d02,threshold too strict
q_s7_03_01_01,cybersecurity procedures,stale_policy,stale_policy_confusion,Negative Vector Baseline,hybrid,,s7_03_01_d00|s7_03_01_d02,representation sensitivity
q_s7_03_01_02,cybersecurity procedures,noisy_forget_set,noisy_forget,Vanilla RAG,hybrid,,s7_03_01_d02,overbroad forget set
q_s7_03_01_02,cybersecurity procedures,noisy_forget_set,noisy_forget,Positive-only RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,overbroad forget set
q_s7_03_01_02,cybersecurity procedures,noisy_forget_set,noisy_forget,Query Rewrite RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,overbroad forget set
q_s7_03_01_02,cybersecurity procedures,noisy_forget_set,noisy_forget,Keyword Blocklist,hybrid,,s7_03_01_d02,overbroad forget set
q_s7_03_01_02,cybersecurity procedures,noisy_forget_set,noisy_forget,Metadata Filter,hybrid,,s7_03_01_d02,overbroad forget set
q_s7_03_01_02,cybersecurity procedures,noisy_forget_set,noisy_forget,GoodForget-RAG,hybrid,,s7_03_01_d00|s7_03_01_d02,overbroad forget set
q_s7_03_01_02,cybersecurity procedures,noisy_forget_set,noisy_forget,GoodForget-RAG hard threshold,hybrid,,s7_03_01_d00|s7_03_01_d02,overbroad forget set
q_s7_03_01_02,cybersecurity procedures,noisy_forget_set,noisy_forget,Negative Vector Baseline,hybrid,,s7_03_01_d00|s7_03_01_d02,overbroad forget set
q_s7_03_02_00,cybersecurity procedures,stale_policy,stale_policy_confusion,Vanilla RAG,hybrid,,s7_03_02_d02,representation sensitivity
q_s7_03_02_00,cybersecurity procedures,stale_policy,stale_policy_confusion,Positive-only RAG,hybrid,,s7_03_02_d02,representation sensitivity
q_s7_03_02_00,cybersecurity procedures,stale_policy,stale_policy_confusion,Query Rewrite RAG,hybrid,,s7_03_02_d02,representation sensitivity
q_s7_03_02_00,cybersecurity procedures,stale_policy,stale_policy_confusion,Keyword Blocklist,hybrid,,s7_03_02_d02,representation sensitivity
q_s7_03_02_00,cybersecurity procedures,stale_policy,stale_policy_confusion,Metadata Filter,hybrid,,s7_03_02_d02,representation sensitivity
q_s7_03_02_00,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG,hybrid,,s7_03_02_d00|s7_03_02_d02,representation sensitivity
q_s7_03_02_00,cybersecurity procedures,stale_policy,stale_policy_confusion,GoodForget-RAG hard threshold,hybrid,,s7_03_02_d00|s7_03_02_d02,threshold too strict
q_s7_03_02_00,cybersecurity procedures,stale_policy,stale_policy_confusion,Negative Vector Baseline,hybrid,,s7_03_02_d00|s7_03_02_d02,representation sensitivity
q_s7_03_02_01,cybersecurity procedures,noisy_forget_set,noisy_forget,Vanilla RAG,hybrid,,s7_03_02_d02,overbroad forget set
q_s7_03_02_01,cybersecurity procedures,noisy_forget_set,noisy_forget,Positive-only RAG,hybrid,,s7_03_02_d02,overbroad forget set
q_s7_03_02_01,cybersecurity procedures,noisy_forget_set,noisy_forget,Query Rewrite RAG,hybrid,,s7_03_02_d02,overbroad forget set
q_s7_03_02_01,cybersecurity procedures,noisy_forget_set,noisy_forget,Keyword Blocklist,hybrid,,s7_03_02_d02,overbroad forget set
q_s7_03_02_01,cybersecurity procedures,noisy_forget_set,noisy_forget,Metadata Filter,hybrid,,s7_03_02_d02,overbroad forget set
q_s7_03_02_01,cybersecurity procedures,noisy_forget_set,noisy_forget,GoodForget-RAG,hybrid,,s7_03_02_d00|s7_03_02_d02,overbroad forget set
q_s7_03_02_01,cybersecurity procedures,noisy_forget_set,noisy_forget,GoodForget-RAG hard threshold,hybrid,,s7_03_02_d00|s7_03_02_d02,overbroad forget set
q_s7_03_02_01,cybersecurity procedures,noisy_forget_set,noisy_forget,Negative Vector Baseline,hybrid,,s7_03_02_d00|s7_03_02_d02,overbroad forget set
q_s7_03_02_02,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Vanilla RAG,hybrid,,s7_03_02_d02,incomplete forget set
q_s7_03_02_02,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Positive-only RAG,hybrid,,s7_03_02_d02,incomplete forget set
q_s7_03_02_02,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,hybrid,,s7_03_02_d02,incomplete forget set
q_s7_03_02_02,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Keyword Blocklist,hybrid,,s7_03_02_d02,incomplete forget set
q_s7_03_02_02,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Metadata Filter,hybrid,,s7_03_02_d02,incomplete forget set
q_s7_03_02_02,cybersecurity procedures,incomplete_forget_set,incomplete_forget,GoodForget-RAG,hybrid,,s7_03_02_d00|s7_03_02_d02,incomplete forget set
q_s7_03_02_02,cybersecurity procedures,incomplete_forget_set,incomplete_forget,GoodForget-RAG hard threshold,hybrid,,s7_03_02_d00|s7_03_02_d02,incomplete forget set
q_s7_03_02_02,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,hybrid,,s7_03_02_d00|s7_03_02_d02,incomplete forget set
q_s7_03_03_00,cybersecurity procedures,noisy_forget_set,noisy_forget,Vanilla RAG,hybrid,,s7_03_03_d00|s7_03_03_d02,overbroad forget set
q_s7_03_03_00,cybersecurity procedures,noisy_forget_set,noisy_forget,Positive-only RAG,hybrid,,s7_03_03_d02,overbroad forget set
q_s7_03_03_00,cybersecurity procedures,noisy_forget_set,noisy_forget,Query Rewrite RAG,hybrid,,s7_03_03_d02,overbroad forget set
q_s7_03_03_00,cybersecurity procedures,noisy_forget_set,noisy_forget,Keyword Blocklist,hybrid,,s7_03_03_d00|s7_03_03_d02,overbroad forget set
q_s7_03_03_00,cybersecurity procedures,noisy_forget_set,noisy_forget,Metadata Filter,hybrid,,s7_03_03_d00|s7_03_03_d02,overbroad forget set
q_s7_03_03_00,cybersecurity procedures,noisy_forget_set,noisy_forget,GoodForget-RAG,hybrid,,s7_03_03_d00|s7_03_03_d02,overbroad forget set
q_s7_03_03_00,cybersecurity procedures,noisy_forget_set,noisy_forget,GoodForget-RAG hard threshold,hybrid,,s7_03_03_d00|s7_03_03_d02,overbroad forget set
q_s7_03_03_00,cybersecurity procedures,noisy_forget_set,noisy_forget,Negative Vector Baseline,hybrid,,s7_03_03_d02,overbroad forget set
q_s7_03_03_01,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Vanilla RAG,hybrid,,s7_03_03_d00|s7_03_03_d02,incomplete forget set
q_s7_03_03_01,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Positive-only RAG,hybrid,,s7_03_03_d02,incomplete forget set
q_s7_03_03_01,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,hybrid,,s7_03_03_d02,incomplete forget set
q_s7_03_03_01,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Keyword Blocklist,hybrid,,s7_03_03_d00|s7_03_03_d02,incomplete forget set
q_s7_03_03_01,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Metadata Filter,hybrid,,s7_03_03_d00|s7_03_03_d02,incomplete forget set
q_s7_03_03_01,cybersecurity procedures,incomplete_forget_set,incomplete_forget,GoodForget-RAG,hybrid,,s7_03_03_d00|s7_03_03_d02,incomplete forget set
q_s7_03_03_01,cybersecurity procedures,incomplete_forget_set,incomplete_forget,GoodForget-RAG hard threshold,hybrid,,s7_03_03_d00|s7_03_03_d02,incomplete forget set
q_s7_03_03_01,cybersecurity procedures,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,hybrid,,s7_03_03_d00|s7_03_03_d02,incomplete forget set
q_s7_03_03_02,cybersecurity procedures,stale_policy,direct_negative,Vanilla RAG,hybrid,s7_03_03_d01,s7_03_03_d02,lexical overlap failure
q_s7_03_03_02,cybersecurity procedures,stale_policy,direct_negative,Positive-only RAG,hybrid,,s7_03_03_d02,representation sensitivity
q_s7_03_03_02,cybersecurity procedures,stale_policy,direct_negative,Query Rewrite RAG,hybrid,,s7_03_03_d02,representation sensitivity
q_s7_03_03_02,cybersecurity procedures,stale_policy,direct_negative,Keyword Blocklist,hybrid,,s7_03_03_d02,representation sensitivity
q_s7_03_03_02,cybersecurity procedures,stale_policy,direct_negative,Metadata Filter,hybrid,,s7_03_03_d02,representation sensitivity
q_s7_03_03_02,cybersecurity procedures,stale_policy,direct_negative,GoodForget-RAG,hybrid,,s7_03_03_d00|s7_03_03_d02,representation sensitivity
q_s7_03_03_02,cybersecurity procedures,stale_policy,direct_negative,GoodForget-RAG hard threshold,hybrid,,s7_03_03_d00|s7_03_03_d02,threshold too strict
q_s7_03_03_02,cybersecurity procedures,stale_policy,direct_negative,Negative Vector Baseline,hybrid,,s7_03_03_d02,representation sensitivity
q_s7_00_00_00,banking strategy,literal,direct_negative,GoodForget-RAG span-level,tfidf_word,,s7_00_00_d00::span_1|s7_00_00_d01::span_1|s7_00_00_d02::span_0|s7_00_00_d03::span_0|s7_00_00_d03::span_1,representation sensitivity
q_s7_00_00_01,banking strategy,paraphrase,paraphrased_negative,GoodForget-RAG span-level,tfidf_word,,s7_00_00_d00::span_1|s7_00_00_d01::span_1|s7_00_00_d02::span_0|s7_00_00_d03::span_0|s7_00_00_d03::span_1,representation sensitivity
q_s7_00_00_02,banking strategy,codeword,codeword_attack,GoodForget-RAG span-level,tfidf_word,,s7_00_00_d00::span_1|s7_00_00_d01::span_1|s7_00_00_d02::span_0|s7_00_00_d03::span_0|s7_00_00_d03::span_1,codeword mismatch
q_s7_00_01_00,banking strategy,paraphrase,paraphrased_negative,GoodForget-RAG span-level,tfidf_word,,s7_00_01_d00::span_0|s7_00_01_d00::span_1|s7_00_01_d02::span_0|s7_00_01_d03::span_0,representation sensitivity
q_s7_00_01_01,banking strategy,codeword,codeword_attack,GoodForget-RAG span-level,tfidf_word,,s7_00_01_d00::span_1|s7_00_01_d02::span_0|s7_00_01_d03::span_0,codeword mismatch
q_s7_00_01_02,banking strategy,literal,contrastive_attack,GoodForget-RAG span-level,tfidf_word,,s7_00_01_d00::span_1|s7_00_01_d02::span_0|s7_00_01_d03::span_0,representation sensitivity
q_s7_00_02_00,banking strategy,codeword,codeword_attack,GoodForget-RAG span-level,tfidf_word,,s7_00_02_d00::span_1|s7_00_02_d01::span_1|s7_00_02_d02::span_0|s7_00_02_d03::span_0|s7_00_02_d03::span_1,codeword mismatch
q_s7_00_02_01,banking strategy,literal,contrastive_attack,GoodForget-RAG span-level,tfidf_word,,s7_00_02_d00::span_1|s7_00_02_d01::span_1|s7_00_02_d02::span_0|s7_00_02_d03::span_0|s7_00_02_d03::span_1,representation sensitivity
q_s7_00_02_02,banking strategy,paraphrase,indirect_attack,GoodForget-RAG span-level,tfidf_word,,s7_00_02_d00::span_1|s7_00_02_d01::span_1|s7_00_02_d02::span_0|s7_00_02_d03::span_0|s7_00_02_d03::span_1,representation sensitivity
q_s7_00_03_00,banking strategy,literal,contrastive_attack,GoodForget-RAG span-level,tfidf_word,,s7_00_03_d00::span_0|s7_00_03_d00::span_1|s7_00_03_d01::span_1|s7_00_03_d02::span_0|s7_00_03_d03::span_0|s7_00_03_d03::span_1,representation sensitivity
q_s7_00_03_01,banking strategy,paraphrase,indirect_attack,GoodForget-RAG span-level,tfidf_word,,s7_00_03_d00::span_0|s7_00_03_d00::span_1|s7_00_03_d01::span_1|s7_00_03_d02::span_0|s7_00_03_d03::span_0|s7_00_03_d03::span_1,representation sensitivity
q_s7_00_03_02,banking strategy,stale_policy,stale_policy_confusion,GoodForget-RAG span-level,tfidf_word,,s7_00_03_d00::span_0|s7_00_03_d00::span_1|s7_00_03_d01::span_1|s7_00_03_d02::span_0|s7_00_03_d03::span_0|s7_00_03_d03::span_1,representation sensitivity
q_s7_01_00_00,healthcare policy,mixed_evidence,paraphrased_negative,GoodForget-RAG span-level,tfidf_word,,s7_01_00_d00::span_1|s7_01_00_d02::span_0|s7_01_00_d03::span_0,mixed-evidence granularity
q_s7_01_00_01,healthcare policy,codeword,codeword_attack,GoodForget-RAG span-level,tfidf_word,,s7_01_00_d00::span_1|s7_01_00_d02::span_0|s7_01_00_d03::span_0,codeword mismatch
q_s7_01_00_02,healthcare policy,mixed_evidence,contrastive_attack,GoodForget-RAG span-level,tfidf_word,,s7_01_00_d00::span_1|s7_01_00_d02::span_0|s7_01_00_d03::span_0,mixed-evidence granularity
q_s7_01_01_00,healthcare policy,codeword,codeword_attack,GoodForget-RAG span-level,tfidf_word,,s7_01_01_d00::span_1|s7_01_01_d01::span_1|s7_01_01_d02::span_0|s7_01_01_d03::span_0|s7_01_01_d03::span_1,codeword mismatch
q_s7_01_01_01,healthcare policy,near_duplicate,contrastive_attack,GoodForget-RAG span-level,tfidf_word,,s7_01_01_d00::span_1|s7_01_01_d01::span_1|s7_01_01_d02::span_0|s7_01_01_d03::span_0|s7_01_01_d03::span_1,near-duplicate confusion
q_s7_01_01_02,healthcare policy,near_duplicate,indirect_attack,GoodForget-RAG span-level,tfidf_word,,s7_01_01_d00::span_1|s7_01_01_d01::span_1|s7_01_01_d02::span_0|s7_01_01_d03::span_0|s7_01_01_d03::span_1,near-duplicate confusion
q_s7_01_02_00,healthcare policy,literal,contrastive_attack,GoodForget-RAG span-level,tfidf_word,,s7_01_02_d00::span_1|s7_01_02_d01::span_1|s7_01_02_d02::span_0|s7_01_02_d03::span_0|s7_01_02_d03::span_1,representation sensitivity
q_s7_01_02_01,healthcare policy,paraphrase,indirect_attack,GoodForget-RAG span-level,tfidf_word,,s7_01_02_d00::span_1|s7_01_02_d01::span_1|s7_01_02_d02::span_0|s7_01_02_d03::span_0|s7_01_02_d03::span_1,representation sensitivity
q_s7_01_02_02,healthcare policy,stale_policy,stale_policy_confusion,GoodForget-RAG span-level,tfidf_word,,s7_01_02_d00::span_1|s7_01_02_d01::span_1|s7_01_02_d02::span_0|s7_01_02_d03::span_0|s7_01_02_d03::span_1,representation sensitivity
q_s7_01_03_00,healthcare policy,stale_policy,indirect_attack,GoodForget-RAG span-level,tfidf_word,,s7_01_03_d00::span_0|s7_01_03_d00::span_1|s7_01_03_d01::span_1|s7_01_03_d02::span_0|s7_01_03_d03::span_0|s7_01_03_d03::span_1,representation sensitivity
q_s7_01_03_01,healthcare policy,stale_policy,stale_policy_confusion,GoodForget-RAG span-level,tfidf_word,,s7_01_03_d00::span_0|s7_01_03_d00::span_1|s7_01_03_d01::span_1|s7_01_03_d02::span_0|s7_01_03_d03::span_0|s7_01_03_d03::span_1,representation sensitivity
